2018-12-14 08:00:15.491054 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:16.497420 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:17.499231 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:19.029568 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:20.009536 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:21.025904 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:00:22.018096 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:23.042380 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:24.038452 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:25.042355 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:26.536227 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:27.541167 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:28.544726 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:29.548614 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:30.555259 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:00:31.558436 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:32.562640 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:34.068331 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:35.071628 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:36.075173 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:37.094064 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:38.083362 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:39.087530 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:40.091548 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:41.597699 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:00:42.603048 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:00:43.605962 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:44.610370 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:45.613829 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:46.618250 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:47.622371 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:00:49.128461 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:00:50.132679 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:51.136764 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:52.140844 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:53.144982 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:54.149982 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:55.153107 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:00:56.659329 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:57.681897 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:00:58.674523 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:00:59.686041 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:00.675763 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:01.681488 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:02.683954 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:04.190048 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:05.194232 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:06.198289 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:07.202347 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:08.206465 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:09.230672 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:10.215983 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:11.723903 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:12.724821 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:13.729828 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:14.733230 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:15.751431 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:16.755895 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:17.753678 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:19.251692 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:20.255742 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:21.263094 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:22.264201 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:23.271288 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:24.272203 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:25.278630 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:26.782428 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:27.786514 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:28.791685 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:29.796456 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:30.810999 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:31.802900 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:32.820457 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:34.313215 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:35.317304 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:01:36.321379 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:37.325501 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:38.329565 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:39.334760 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:40.343368 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:41.844474 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:42.848087 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:43.853039 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:44.856270 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:45.861099 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:46.876819 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:47.869536 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:49.374715 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:50.378841 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:51.383022 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:52.388389 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:01:53.391145 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:54.395312 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:55.399391 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:56.906550 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:57.938598 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:01:58.913774 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:01:59.918646 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:00.921917 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:01.926388 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:02.930398 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:04.437162 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:05.440428 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:06.445303 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:07.450828 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:08.452794 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:09.458851 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:10.462252 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:11.967213 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:12.972658 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:13.976780 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:14.979439 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:16.000137 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:16.987539 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:17.996982 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:02:19.497773 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:20.505347 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:21.506034 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:22.511324 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:23.514187 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:24.518263 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:25.524720 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:27.029028 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:28.032774 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:29.037132 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:30.040947 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:31.045940 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:32.049152 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:33.053251 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:34.559370 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:35.563475 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:36.577439 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:37.571738 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:38.575788 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:39.579874 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:40.583987 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:41.588138 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:43.107138 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:44.099719 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:45.102458 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:46.106647 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:47.110214 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:48.114803 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:02:49.623344 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:50.625070 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:51.629250 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:52.636260 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:02:53.638220 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:54.641592 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:55.646126 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:56.649686 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:58.173891 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:02:59.159955 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:00.164087 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:01.168199 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:02.200316 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:03.176406 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:04.684087 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:05.688060 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:06.692922 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:07.695686 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:08.701241 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:09.703032 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:10.707592 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:12.213370 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:13.218378 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:14.221505 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:15.225546 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:16.231312 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:17.234641 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:18.237977 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:19.241999 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:20.760642 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:21.752266 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:22.756389 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:23.760601 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:24.766377 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:25.771752 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:26.779725 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:28.279195 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:29.282598 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:30.287194 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:31.291343 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:32.295358 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:33.299482 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:34.303619 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:35.809745 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:36.830145 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:37.818027 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:38.822818 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:39.826141 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:40.830259 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:41.834370 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:43.340518 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:44.344737 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:45.349729 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:46.352900 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:47.357000 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:48.361083 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:49.368900 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:03:50.871344 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:51.875435 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:52.879542 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:53.883661 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:54.887711 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:55.891809 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:03:56.896400 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:58.402061 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:03:59.406126 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:00.410263 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:01.414337 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:02.418479 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:03.422592 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:04.426755 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:05.932868 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:06.936933 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:07.941093 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:08.945158 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:09.949295 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:10.953362 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:11.958986 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:13.464717 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:14.467824 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:15.475073 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:16.484125 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:17.480137 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:18.484146 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:19.491003 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:20.994611 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:21.998550 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:23.002658 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:24.006843 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:25.014453 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:26.015066 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:27.052838 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:28.526648 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:29.529289 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:30.533471 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:31.537564 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:32.541795 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:33.545789 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:34.549872 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:36.056008 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:37.060116 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:38.064927 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:04:39.068356 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:40.084969 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:41.089734 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:42.080731 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:43.586762 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:44.592066 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:45.594985 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:46.599085 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:47.603349 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:04:48.611403 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:49.611349 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:51.118556 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:52.123109 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:53.125143 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:54.129884 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:55.133967 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:56.138086 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:57.142191 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:58.648316 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:04:59.653191 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:00.659184 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:01.661383 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:02.664894 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:03.669015 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:04.674497 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:06.179118 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:07.195747 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:08.187299 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:09.204008 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:10.195571 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:11.213543 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:12.215987 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:13.711456 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:14.714110 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:15.718085 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:16.722251 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:17.726316 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:18.730522 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:19.734608 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:21.240811 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:22.245566 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:23.250437 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:24.257013 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:05:25.257112 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:26.261229 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:27.265353 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:28.771523 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:29.775613 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:30.782683 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:31.783828 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:32.787903 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:33.792415 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:34.810458 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:36.302219 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:37.306334 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:38.310482 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:39.314491 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:40.318644 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:41.322736 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:42.326801 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:43.833041 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:44.837121 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:45.840690 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:46.845462 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:47.865984 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:48.853558 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:49.857674 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:51.365237 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:52.367918 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:53.372103 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:54.376158 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:55.380218 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:05:56.385045 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:57.390100 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:05:58.896184 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:05:59.898721 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:00.903026 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:06:01.906897 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:02.914386 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:03.917107 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:04.919237 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:06.425374 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:07.429538 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:06:08.433626 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:06:09.437726 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:06:10.444090 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:06:11.445970 HST-1000 | $RXPNS,B,0,G,8910*72
2018-12-14 08:06:12.451508 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:13.956245 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:14.960390 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:15.964414 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:06:16.968625 HST-1000 | $RXPNS,B,0,G,8858*7F
2018-12-14 08:06:17.972748 HST-1000 | $RXPNS,B,0,G,8875*70
2018-12-14 08:06:18.978482 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:19.980914 HST-1000 | $RXPNS,B,0,G,8893*78
2018-12-14 08:06:21.486991 HST-1000 | $RXPNS,B,0,G,8893*78
