2018-12-14 09:42:45.073999 HST-1000 | 192.168.1.25 | $RXHRB,141218,043927,21.3092947783,S,-157.889614073,W,GATR,3,1*51
2018-12-14 09:42:46.081242 HST-1000 | 192.168.1.25 | $RXHRB,141218,043928,21.3092956703,S,-157.889618119,W,GATR,3,1*57
2018-12-14 09:42:47.081056 HST-1000 | 192.168.1.25 | $RXHRB,141218,043929,21.3092959792,S,-157.889620351,W,GATR,3,1*54
2018-12-14 09:42:48.073347 HST-1000 | 192.168.1.25 | $RXHRB,141218,043930,21.3092965969,S,-157.889624816,W,GATR,3,1*55
2018-12-14 09:42:49.082309 HST-1000 | 192.168.1.25 | $RXHRB,141218,043931,21.3092990092,S,-157.889627048,W,GATR,3,1*53
2018-12-14 09:42:50.099525 HST-1000 | 192.168.1.25 | $RXHRB,141218,043932,21.3092993181,S,-157.889629281,W,GATR,3,1*59
2018-12-14 09:42:51.061013 HST-1000 | 192.168.1.25 | $RXHRB,141218,043933,21.3092996269,S,-157.889631513,W,GATR,3,1*5D
2018-12-14 09:42:52.080623 HST-1000 | 192.168.1.25 | $RXHRB,141218,043934,21.3093005189,S,-157.889635559,W,GATR,3,1*5F
2018-12-14 09:42:53.089710 HST-1000 | 192.168.1.25 | $RXHRB,141218,043935,21.3093008278,S,-157.889637791,W,GATR,3,1*5A
2018-12-14 09:42:54.081379 HST-1000 | 192.168.1.25 | $RXHRB,141218,043936,21.3093014455,S,-157.889642256,W,GATR,3,1*51
2018-12-14 09:42:55.059723 HST-1000 | 192.168.1.25 | $RXHRB,141218,043937,21.3093038579,S,-157.889644488,W,GATR,3,1*52
2018-12-14 09:42:56.066219 HST-1000 | 192.168.1.25 | $RXHRB,141218,043938,21.3093041667,S,-157.889646721,W,GATR,3,1*5D
2018-12-14 09:42:57.071331 HST-1000 | 192.168.1.25 | $RXHRB,141218,043939,21.3093029552,S,-157.889650767,W,GATR,3,1*52
2018-12-14 09:42:58.064310 HST-1000 | 192.168.1.25 | $RXHRB,141218,043940,21.3093035728,S,-157.889655232,W,GATR,3,1*5E
2018-12-14 09:42:59.070508 HST-1000 | 192.168.1.25 | $RXHRB,141218,043941,21.3093059852,S,-157.889657464,W,GATR,3,1*50
2018-12-14 09:43:00.067905 HST-1000 | 192.168.1.25 | $RXHRB,141218,043942,21.3093062941,S,-157.889659696,W,GATR,3,1*59
2018-12-14 09:43:01.100951 HST-1000 | 192.168.1.25 | $RXHRB,141218,043943,21.3093066029,S,-157.889661929,W,GATR,3,1*5B
2018-12-14 09:43:02.097572 HST-1000 | 192.168.1.25 | $RXHRB,141218,043944,21.3093078038,S,-157.889668207,W,GATR,2,1*5C
2018-12-14 09:43:03.079129 HST-1000 | 192.168.1.25 | $RXHRB,141218,043945,21.3093081126,S,-157.889670439,W,GATR,2,1*57
2018-12-14 09:43:04.077796 HST-1000 | 192.168.1.25 | $RXHRB,141218,043946,21.3093081126,S,-157.889670439,W,GATR,2,1*54
2018-12-14 09:43:05.088274 HST-1000 | 192.168.1.25 | $RXHRB,141218,043947,21.3093084214,S,-157.889672672,W,GATR,2,1*5D
2018-12-14 09:43:06.070140 HST-1000 | 192.168.1.25 | $RXHRB,141218,043948,21.309310525,S,-157.889672672,W,GATR,2,1*6A
2018-12-14 09:43:07.047738 HST-1000 | 192.168.1.25 | $RXHRB,141218,043949,21.309310525,S,-157.889672672,W,GATR,2,1*6B
2018-12-14 09:43:08.203751 HST-1000 | 192.168.1.25 | $RXHRB,141218,043950,21.3093108338,S,-157.889674904,W,GATR,2,1*59
2018-12-14 09:43:09.050035 HST-1000 | 192.168.1.25 | $RXHRB,141218,043951,21.3093108338,S,-157.889674904,W,GATR,2,1*58
2018-12-14 09:43:10.049918 HST-1000 | 192.168.1.25 | $RXHRB,141218,043952,21.3093111427,S,-157.889677136,W,GATR,2,1*50
2018-12-14 09:43:11.056773 HST-1000 | 192.168.1.25 | $RXHRB,141218,043953,21.3093111427,S,-157.889677136,W,GATR,2,1*51
2018-12-14 09:43:12.070336 HST-1000 | 192.168.1.25 | $RXHRB,141218,043954,21.3093111427,S,-157.889677136,W,GATR,2,1*56
2018-12-14 09:43:13.049243 HST-1000 | 192.168.1.25 | $RXHRB,141218,043955,21.3093132462,S,-157.889677136,W,GATR,2,1*57
2018-12-14 09:43:14.070713 HST-1000 | 192.168.1.25 | $RXHRB,141218,043956,21.3093111427,S,-157.889677136,W,GATR,2,1*54
2018-12-14 09:43:15.069840 HST-1000 | 192.168.1.25 | $RXHRB,141218,043957,21.3093111427,S,-157.889677136,W,GATR,2,1*55
2018-12-14 09:43:16.062873 HST-1000 | 192.168.1.25 | $RXHRB,141218,043958,21.3093132462,S,-157.889677136,W,GATR,2,1*5A
2018-12-14 09:43:17.297863 HST-1000 | 192.168.1.25 | $RXHRB,141218,043959,21.3093111427,S,-157.889677136,W,GATR,2,1*5B
2018-12-14 09:43:18.229013 HST-1000 | 192.168.1.25 | $RXHRB,141218,044000,21.3093111427,S,-157.889677136,W,GATR,2,1*59
2018-12-14 09:43:19.085371 HST-1000 | 192.168.1.25 | $RXHRB,141218,044001,21.3093111427,S,-157.889677136,W,GATR,2,1*58
2018-12-14 09:43:20.078572 HST-1000 | 192.168.1.25 | $RXHRB,141218,044002,21.3093132462,S,-157.889677136,W,GATR,2,1*5B
2018-12-14 09:43:21.058992 HST-1000 | 192.168.1.25 | $RXHRB,141218,044003,21.3093111427,S,-157.889677136,W,GATR,2,1*5A
2018-12-14 09:43:22.052769 HST-1000 | 192.168.1.25 | $RXHRB,141218,044004,21.3093111427,S,-157.889677136,W,GATR,2,1*5D
2018-12-14 09:43:23.062255 HST-1000 | 192.168.1.25 | $RXHRB,141218,044005,21.3093111427,S,-157.889677136,W,GATR,2,1*5C
2018-12-14 09:43:24.073566 HST-1000 | 192.168.1.25 | $RXHRB,141218,044006,21.3093111427,S,-157.889677136,W,GATR,2,1*5F
2018-12-14 09:43:25.073976 HST-1000 | 192.168.1.25 | $RXHRB,141218,044007,21.3093129374,S,-157.889674904,W,GATR,2,1*5E
2018-12-14 09:43:26.069620 HST-1000 | 192.168.1.25 | $RXHRB,141218,044008,21.3093129374,S,-157.889674904,W,GATR,2,1*51
2018-12-14 09:43:27.083494 HST-1000 | 192.168.1.25 | $RXHRB,141218,044009,21.3093129374,S,-157.889674904,W,GATR,2,1*50
2018-12-14 09:43:28.077279 HST-1000 | 192.168.1.25 | $RXHRB,141218,044010,21.3093132462,S,-157.889677136,W,GATR,2,1*58
2018-12-14 09:43:29.082474 HST-1000 | 192.168.1.25 | $RXHRB,141218,044011,21.3093132462,S,-157.889677136,W,GATR,2,1*59
2018-12-14 09:43:30.101116 HST-1000 | 192.168.1.25 | $RXHRB,141218,044012,21.3093132462,S,-157.889677136,W,GATR,2,1*5A
2018-12-14 09:43:31.062842 HST-1000 | 192.168.1.25 | $RXHRB,141218,044013,21.3093132462,S,-157.889677136,W,GATR,2,1*5B
2018-12-14 09:43:32.076924 HST-1000 | 192.168.1.25 | $RXHRB,141218,044014,21.3093132462,S,-157.889677136,W,GATR,2,1*5C
2018-12-14 09:43:33.067003 HST-1000 | 192.168.1.25 | $RXHRB,141218,044015,21.3093129374,S,-157.889674904,W,GATR,2,1*5D
2018-12-14 09:43:34.082494 HST-1000 | 192.168.1.25 | $RXHRB,141218,044016,21.3093129374,S,-157.889674904,W,GATR,2,1*5E
2018-12-14 09:43:35.060859 HST-1000 | 192.168.1.25 | $RXHRB,141218,044017,21.3093129374,S,-157.889674904,W,GATR,2,1*5F
2018-12-14 09:43:36.069891 HST-1000 | 192.168.1.25 | $RXHRB,141218,044018,21.3093129374,S,-157.889674904,W,GATR,2,1*50
2018-12-14 09:43:37.096938 HST-1000 | 192.168.1.25 | $RXHRB,141218,044019,21.3093129374,S,-157.889674904,W,GATR,2,1*51
2018-12-14 09:43:38.071771 HST-1000 | 192.168.1.25 | $RXHRB,141218,044020,21.3093129374,S,-157.889674904,W,GATR,2,1*5B
2018-12-14 09:43:39.082237 HST-1000 | 192.168.1.25 | $RXHRB,141218,044021,21.3093129374,S,-157.889674904,W,GATR,2,1*5A
2018-12-14 09:43:40.064009 HST-1000 | 192.168.1.25 | $RXHRB,141218,044022,21.3093129374,S,-157.889674904,W,GATR,2,1*59
2018-12-14 09:43:41.076266 HST-1000 | 192.168.1.25 | $RXHRB,141218,044023,21.3093129374,S,-157.889674904,W,GATR,2,1*58
2018-12-14 09:43:42.202411 HST-1000 | 192.168.1.25 | $RXHRB,141218,044024,21.3093129374,S,-157.889674904,W,GATR,2,1*5F
2018-12-14 09:43:43.071023 HST-1000 | 192.168.1.25 | $RXHRB,141218,044025,21.3093129374,S,-157.889674904,W,GATR,2,1*5E
2018-12-14 09:43:44.068094 HST-1000 | 192.168.1.25 | $RXHRB,141218,044026,21.3093129374,S,-157.889674904,W,GATR,2,1*5D
2018-12-14 09:43:45.075431 HST-1000 | 192.168.1.25 | $RXHRB,141218,044027,21.3093129374,S,-157.889674904,W,GATR,2,1*5C
2018-12-14 09:43:46.072235 HST-1000 | 192.168.1.25 | $RXHRB,141218,044028,21.3093129374,S,-157.889674904,W,GATR,2,1*53
2018-12-14 09:43:47.053297 HST-1000 | 192.168.1.25 | $RXHRB,141218,044029,21.3093129374,S,-157.889674904,W,GATR,2,1*52
2018-12-14 09:43:48.066643 HST-1000 | 192.168.1.25 | $RXHRB,141218,044030,21.3093132462,S,-157.889677136,W,GATR,2,1*5A
2018-12-14 09:43:49.082638 HST-1000 | 192.168.1.25 | $RXHRB,141218,044031,21.3093132462,S,-157.889677136,W,GATR,2,1*5B
2018-12-14 09:43:50.086831 HST-1000 | 192.168.1.25 | $RXHRB,141218,044032,21.3093132462,S,-157.889677136,W,GATR,2,1*58
2018-12-14 09:43:51.066194 HST-1000 | 192.168.1.25 | $RXHRB,141218,044033,21.3093132462,S,-157.889677136,W,GATR,2,1*59
2018-12-14 09:43:52.074832 HST-1000 | 192.168.1.25 | $RXHRB,141218,044034,21.3093132462,S,-157.889677136,W,GATR,2,1*5E
2018-12-14 09:43:53.082584 HST-1000 | 192.168.1.25 | $RXHRB,141218,044035,21.3093111427,S,-157.889677136,W,GATR,2,1*5F
2018-12-14 09:43:54.087582 HST-1000 | 192.168.1.25 | $RXHRB,141218,044036,21.3093132462,S,-157.889677136,W,GATR,2,1*5C
2018-12-14 09:43:55.081141 HST-1000 | 192.168.1.25 | $RXHRB,141218,044037,21.3093129374,S,-157.889674904,W,GATR,2,1*5D
2018-12-14 09:43:56.072067 HST-1000 | 192.168.1.25 | $RXHRB,141218,044038,21.3093129374,S,-157.889674904,W,GATR,2,1*52
2018-12-14 09:43:57.069023 HST-1000 | 192.168.1.25 | $RXHRB,141218,044039,21.3093129374,S,-157.889674904,W,GATR,2,1*53
2018-12-14 09:43:58.090788 HST-1000 | 192.168.1.25 | $RXHRB,141218,044040,21.3093132462,S,-157.889677136,W,GATR,2,1*5D
2018-12-14 09:43:59.104663 HST-1000 | 192.168.1.25 | $RXHRB,141218,044041,21.3093132462,S,-157.889677136,W,GATR,2,1*5C
2018-12-14 09:44:00.094125 HST-1000 | 192.168.1.25 | $RXHRB,141218,044042,21.3093132462,S,-157.889677136,W,GATR,2,1*5F
2018-12-14 09:44:01.061572 HST-1000 | 192.168.1.25 | $RXHRB,141218,044043,21.3093132462,S,-157.889677136,W,GATR,2,1*5E
2018-12-14 09:44:02.070048 HST-1000 | 192.168.1.25 | $RXHRB,141218,044044,21.3093132462,S,-157.889677136,W,GATR,2,1*59
2018-12-14 09:44:03.073433 HST-1000 | 192.168.1.25 | $RXHRB,141218,044045,21.3093129374,S,-157.889674904,W,GATR,2,1*58
2018-12-14 09:44:04.064368 HST-1000 | 192.168.1.25 | $RXHRB,141218,044046,21.3093129374,S,-157.889674904,W,GATR,2,1*5B
2018-12-14 09:44:05.065418 HST-1000 | 192.168.1.25 | $RXHRB,141218,044047,21.3093129374,S,-157.889674904,W,GATR,2,1*5A
2018-12-14 09:44:06.072126 HST-1000 | 192.168.1.25 | $RXHRB,141218,044048,21.3093129374,S,-157.889674904,W,GATR,2,1*55
2018-12-14 09:44:07.092113 HST-1000 | 192.168.1.25 | $RXHRB,141218,044049,21.3093129374,S,-157.889674904,W,GATR,2,1*54
2018-12-14 09:44:08.088261 HST-1000 | 192.168.1.25 | $RXHRB,141218,044050,21.3093129374,S,-157.889674904,W,GATR,2,1*5C
2018-12-14 09:44:09.078765 HST-1000 | 192.168.1.25 | $RXHRB,141218,044051,21.3093129374,S,-157.889674904,W,GATR,2,1*5D
2018-12-14 09:44:10.093159 HST-1000 | 192.168.1.25 | $RXHRB,141218,044052,21.3093129374,S,-157.889674904,W,GATR,2,1*5E
2018-12-14 09:44:11.083783 HST-1000 | 192.168.1.25 | $RXHRB,141218,044053,21.3093129374,S,-157.889674904,W,GATR,2,1*5F
2018-12-14 09:44:12.088850 HST-1000 | 192.168.1.25 | $RXHRB,141218,044054,21.3093129374,S,-157.889674904,W,GATR,2,1*58
2018-12-14 09:44:13.064403 HST-1000 | 192.168.1.25 | $RXHRB,141218,044055,21.3093129374,S,-157.889674904,W,GATR,2,1*59
2018-12-14 09:44:14.071974 HST-1000 | 192.168.1.25 | $RXHRB,141218,044056,21.3093129374,S,-157.889674904,W,GATR,2,1*5A
2018-12-14 09:44:15.079207 HST-1000 | 192.168.1.25 | $RXHRB,141218,044057,21.3093129374,S,-157.889674904,W,GATR,2,1*5B
2018-12-14 09:44:16.080070 HST-1000 | 192.168.1.25 | $RXHRB,141218,044058,21.3093129374,S,-157.889674904,W,GATR,2,1*54
2018-12-14 09:44:17.074674 HST-1000 | 192.168.1.25 | $RXHRB,141218,044059,21.3093129374,S,-157.889674904,W,GATR,2,1*55
2018-12-14 09:44:18.080031 HST-1000 | 192.168.1.25 | $RXHRB,141218,044100,21.3093108338,S,-157.889674904,W,GATR,2,1*53
2018-12-14 09:44:19.070136 HST-1000 | 192.168.1.25 | $RXHRB,141218,044101,21.3093129374,S,-157.889674904,W,GATR,2,1*59
2018-12-14 09:44:20.085146 HST-1000 | 192.168.1.25 | $RXHRB,141218,044102,21.3093129374,S,-157.889674904,W,GATR,2,1*5A
2018-12-14 09:44:21.093613 HST-1000 | 192.168.1.25 | $RXHRB,141218,044103,21.3093129374,S,-157.889674904,W,GATR,2,1*5B
2018-12-14 09:44:22.077024 HST-1000 | 192.168.1.25 | $RXHRB,141218,044104,21.3093129374,S,-157.889674904,W,GATR,2,1*5C
2018-12-14 09:44:23.077838 HST-1000 | 192.168.1.25 | $RXHRB,141218,044105,21.3093129374,S,-157.889674904,W,GATR,2,1*5D
2018-12-14 09:44:24.087966 HST-1000 | 192.168.1.25 | $RXHRB,141218,044106,21.3093129374,S,-157.889674904,W,GATR,2,1*5E
2018-12-14 09:44:25.085818 HST-1000 | 192.168.1.25 | $RXHRB,141218,044107,21.3093129374,S,-157.889674904,W,GATR,2,1*5F
2018-12-14 09:44:26.082049 HST-1000 | 192.168.1.25 | $RXHRB,141218,044108,21.3093129374,S,-157.889674904,W,GATR,2,1*50
2018-12-14 09:44:27.067918 HST-1000 | 192.168.1.25 | $RXHRB,141218,044109,21.3093129374,S,-157.889674904,W,GATR,2,1*51
2018-12-14 09:44:28.069614 HST-1000 | 192.168.1.25 | $RXHRB,141218,044110,21.3093129374,S,-157.889674904,W,GATR,2,1*59
2018-12-14 09:44:29.088835 HST-1000 | 192.168.1.25 | $RXHRB,141218,044111,21.3093129374,S,-157.889674904,W,GATR,2,1*58
2018-12-14 09:44:30.084439 HST-1000 | 192.168.1.25 | $RXHRB,141218,044112,21.3093129374,S,-157.889674904,W,GATR,2,1*5B
2018-12-14 09:44:31.080407 HST-1000 | 192.168.1.25 | $RXHRB,141218,044113,21.3093129374,S,-157.889674904,W,GATR,2,1*5A
2018-12-14 09:44:32.089478 HST-1000 | 192.168.1.25 | $RXHRB,141218,044114,21.3093108338,S,-157.889674904,W,GATR,2,1*56
2018-12-14 09:44:33.094802 HST-1000 | 192.168.1.25 | $RXHRB,141218,044115,21.3093129374,S,-157.889674904,W,GATR,2,1*5C
2018-12-14 09:44:34.103128 HST-1000 | 192.168.1.25 | $RXHRB,141218,044116,21.3093108338,S,-157.889674904,W,GATR,2,1*54
2018-12-14 09:44:35.089574 HST-1000 | 192.168.1.25 | $RXHRB,141218,044117,21.3093132462,S,-157.889677136,W,GATR,2,1*5E
2018-12-14 09:44:36.076935 HST-1000 | 192.168.1.25 | $RXHRB,141218,044118,21.3093132462,S,-157.889677136,W,GATR,2,1*51
2018-12-14 09:44:37.096124 HST-1000 | 192.168.1.25 | $RXHRB,141218,044119,21.3093132462,S,-157.889677136,W,GATR,2,1*50
2018-12-14 09:44:38.075040 HST-1000 | 192.168.1.25 | $RXHRB,141218,044120,21.3093132462,S,-157.889677136,W,GATR,1,1*59
2018-12-14 09:44:39.070007 HST-1000 | 192.168.1.25 | $RXHRB,141218,044121,21.3093111427,S,-157.889677136,W,GATR,1,1*58
2018-12-14 09:44:40.066774 HST-1000 | 192.168.1.25 | $RXHRB,141218,044122,21.3093114515,S,-157.889679369,W,GATR,1,1*58
2018-12-14 09:44:41.085977 HST-1000 | 192.168.1.25 | $RXHRB,141218,044123,21.30931024,S,-157.889683415,W,GATR,1,1*52
2018-12-14 09:44:42.084986 HST-1000 | 192.168.1.25 | $RXHRB,141218,044124,21.3093105488,S,-157.889685647,W,GATR,1,1*51
2018-12-14 09:44:43.079669 HST-1000 | 192.168.1.25 | $RXHRB,141218,044125,21.3093108577,S,-157.889687879,W,GATR,1,1*5D
2018-12-14 09:44:44.061567 HST-1000 | 192.168.1.25 | $RXHRB,141218,044126,21.3093111665,S,-157.889690112,W,GATR,1,1*54
2018-12-14 09:44:45.081525 HST-1000 | 192.168.1.25 | $RXHRB,141218,044127,21.3093135789,S,-157.889692344,W,GATR,1,1*53
2018-12-14 09:44:46.096720 HST-1000 | 192.168.1.25 | $RXHRB,141218,044128,21.3093123674,S,-157.88969639,W,GATR,1,1*65
2018-12-14 09:44:47.100224 HST-1000 | 192.168.1.25 | $RXHRB,141218,044129,21.3093150886,N,-157.889700855,W,GATR,1,1*42
2018-12-14 09:44:48.077614 HST-1000 | 192.168.1.25 | $RXHRB,141218,044130,21.309317501,N,-157.889703087,W,GATR,1,1*7E
2018-12-14 09:44:49.115607 HST-1000 | 192.168.1.25 | $RXHRB,141218,044131,21.3093178098,N,-157.88970532,W,GATR,1,1*7A
2018-12-14 09:44:50.088761 HST-1000 | 192.168.1.25 | $RXHRB,141218,044132,21.3093226346,N,-157.889709784,W,GATR,1,1*47
2018-12-14 09:44:51.076916 HST-1000 | 192.168.1.25 | $RXHRB,141218,044133,21.3093256647,N,-157.889716481,W,GATR,1,1*4D
2018-12-14 09:44:52.063913 HST-1000 | 192.168.1.25 | $RXHRB,141218,044134,21.3093304895,N,-157.889720946,W,GATR,1,1*4E
2018-12-14 09:44:53.099491 HST-1000 | 192.168.1.25 | $RXHRB,141218,044135,21.3093353142,N,-157.889725411,W,GATR,1,1*44
2018-12-14 09:44:54.110447 HST-1000 | 192.168.1.25 | $RXHRB,141218,044136,21.309340139,N,-157.889729875,W,GATR,1,1*78
2018-12-14 09:44:55.076244 HST-1000 | 192.168.1.25 | $RXHRB,141218,044137,21.3093452726,N,-157.889736572,W,GATR,1,1*42
2018-12-14 09:44:56.076795 HST-1000 | 192.168.1.25 | $RXHRB,141218,044138,21.3093528187,N,-157.889745502,W,GATR,1,1*4F
2018-12-14 09:44:57.084084 HST-1000 | 192.168.1.25 | $RXHRB,141218,044139,21.3093600558,N,-157.889752199,W,GATR,1,1*41
2018-12-14 09:44:58.092064 HST-1000 | 192.168.1.25 | $RXHRB,141218,044140,21.3093633602,N,-157.889758477,W,GATR,1,1*4C
2018-12-14 09:44:59.082695 HST-1000 | 192.168.1.25 | $RXHRB,141218,044141,21.3093684939,N,-157.889765174,W,GATR,1,1*4E
2018-12-14 09:45:00.089047 HST-1000 | 192.168.1.25 | $RXHRB,141218,044142,21.3093733186,N,-157.889769639,W,GATR,1,1*4E
2018-12-14 09:45:01.076715 HST-1000 | 192.168.1.25 | $RXHRB,141218,044143,21.3093763487,N,-157.889776336,W,GATR,1,1*4A
2018-12-14 09:45:02.092736 HST-1000 | 192.168.1.25 | $RXHRB,141218,044144,21.3093790699,N,-157.8897808,W,GATR,1,1*4B
2018-12-14 09:45:03.109952 HST-1000 | 192.168.1.25 | $RXHRB,141218,044145,21.3093838947,N,-157.889785265,W,GATR,1,1*47
2018-12-14 09:45:04.103841 HST-1000 | 192.168.1.25 | $RXHRB,141218,044146,21.3093854044,N,-157.889793776,W,GATR,1,1*44
2018-12-14 09:45:05.074405 HST-1000 | 192.168.1.25 | $RXHRB,141218,044147,21.309390538,N,-157.889800473,W,GATR,1,1*78
2018-12-14 09:45:06.138376 HST-1000 | 192.168.1.25 | $RXHRB,141218,044148,21.3093956716,N,-157.88980717,W,GATR,1,1*7B
2018-12-14 09:45:07.147121 HST-1000 | 192.168.1.25 | $RXHRB,141218,044149,21.3094032177,N,-157.889816099,W,GATR,1,1*41
2018-12-14 09:45:08.146593 HST-1000 | 192.168.1.25 | $RXHRB,141218,044150,21.3094104548,N,-157.889822796,W,GATR,1,1*4A
2018-12-14 09:45:09.104956 HST-1000 | 192.168.1.25 | $RXHRB,141218,044151,21.309417692,N,-157.889829493,W,GATR,1,1*71
2018-12-14 09:45:10.092948 HST-1000 | 192.168.1.25 | $RXHRB,141218,044152,21.3094249292,N,-157.88983619,W,GATR,1,1*77
2018-12-14 09:45:11.103101 HST-1000 | 192.168.1.25 | $RXHRB,141218,044153,21.3094318575,N,-157.889840655,W,GATR,1,1*42
2018-12-14 09:45:12.087175 HST-1000 | 192.168.1.25 | $RXHRB,141218,044154,21.3094390947,N,-157.889847352,W,GATR,1,1*4D
2018-12-14 09:45:13.114439 HST-1000 | 192.168.1.25 | $RXHRB,141218,044155,21.3094481265,N,-157.889851816,W,GATR,1,1*4C
2018-12-14 09:45:14.120490 HST-1000 | 192.168.1.25 | $RXHRB,141218,044156,21.3094586788,N,-157.889854467,W,GATR,1,1*40
2018-12-14 09:45:15.152986 HST-1000 | 192.168.1.25 | $RXHRB,141218,044157,21.3094677107,N,-157.889858932,W,GATR,1,1*4C
2018-12-14 09:45:16.084211 HST-1000 | 192.168.1.25 | $RXHRB,141218,044158,21.3094785718,N,-157.889863815,W,GATR,1,1*4B
2018-12-14 09:45:17.157485 HST-1000 | 192.168.1.25 | $RXHRB,141218,044159,21.3094851913,N,-157.889866047,W,GATR,1,1*43
2018-12-14 09:45:18.085360 HST-1000 | 192.168.1.25 | $RXHRB,141218,044200,21.3094921196,N,-157.889870512,W,GATR,1,1*4D
2018-12-14 09:45:19.307382 HST-1000 | 192.168.1.25 | $RXHRB,141218,044201,21.3095002595,N,-157.889870931,W,GATR,1,1*4F
2018-12-14 09:45:20.086316 HST-1000 | 192.168.1.25 | $RXHRB,141218,044202,21.309506879,N,-157.889873163,W,GATR,1,1*7B
2018-12-14 09:45:21.103149 HST-1000 | 192.168.1.25 | $RXHRB,141218,044203,21.3095171224,N,-157.889873581,W,GATR,1,1*41
2018-12-14 09:45:22.155149 HST-1000 | 192.168.1.25 | $RXHRB,141218,044204,21.3095216383,N,-157.889875814,W,GATR,1,1*4F
2018-12-14 09:45:23.087800 HST-1000 | 192.168.1.25 | $RXHRB,141218,044205,21.3095264631,N,-157.889880278,W,GATR,1,1*4D
2018-12-14 09:45:24.076808 HST-1000 | 192.168.1.25 | $RXHRB,141218,044206,21.3095309791,N,-157.889882511,W,GATR,1,1*45
2018-12-14 09:45:25.094530 HST-1000 | 192.168.1.25 | $RXHRB,141218,044207,21.3095358038,N,-157.889886975,W,GATR,1,1*4E
2018-12-14 09:45:26.090331 HST-1000 | 192.168.1.25 | $RXHRB,141218,044208,21.3095403198,N,-157.889889208,W,GATR,1,1*4D
2018-12-14 09:45:27.124796 HST-1000 | 192.168.1.25 | $RXHRB,141218,044209,21.3095463561,N,-157.889889626,W,GATR,1,1*40
2018-12-14 09:45:28.227289 HST-1000 | 192.168.1.25 | $RXHRB,141218,044210,21.3095487685,N,-157.889891859,W,GATR,1,1*44
2018-12-14 09:45:29.314815 HST-1000 | 192.168.1.25 | $RXHRB,141218,044211,21.3095529756,N,-157.889891859,E,GATR,1,1*5D
2018-12-14 09:45:30.365462 HST-1000 | 192.168.1.25 | $RXHRB,141218,044212,21.3095550791,N,-157.889891859,E,GATR,1,1*5B
2018-12-14 09:45:31.217723 HST-1000 | 192.168.1.25 | $RXHRB,141218,044213,21.3095574915,N,-157.889894091,E,GATR,1,1*57
2018-12-14 09:45:32.290594 HST-1000 | 192.168.1.25 | $RXHRB,141218,044214,21.3095595951,N,-157.889894091,E,GATR,1,1*5F
2018-12-14 09:45:33.152050 HST-1000 | 192.168.1.25 | $RXHRB,141218,044215,21.3095629102,N,-157.889890045,E,GATR,1,1*59
2018-12-14 09:45:34.406992 HST-1000 | 192.168.1.25 | $RXHRB,141218,044216,21.3095671173,N,-157.889890045,E,GATR,1,1*51
2018-12-14 09:45:35.533948 HST-1000 | 192.168.1.25 | $RXHRB,141218,044217,21.3095722271,N,-157.889883766,E,GATR,1,1*52
2018-12-14 09:45:36.187940 HST-1000 | 192.168.1.25 | $RXHRB,141218,044218,21.3095794404,N,-157.889877488,E,GATR,1,1*5C
2018-12-14 09:45:37.111507 HST-1000 | 192.168.1.25 | $RXHRB,141218,044219,21.3095845503,N,-157.889871209,E,GATR,1,1*51
2018-12-14 09:45:38.136649 HST-1000 | 192.168.1.25 | $RXHRB,141218,044220,21.3095893512,N,-157.889862698,E,GATR,1,1*5E
2018-12-14 09:45:39.085494 HST-1000 | 192.168.1.25 | $RXHRB,141218,044221,21.3095962557,N,-157.889854188,E,GATR,1,1*52
2018-12-14 09:45:40.076139 HST-1000 | 192.168.1.25 | $RXHRB,141218,044222,21.3096043718,N,-157.889841631,E,GATR,1,1*50
2018-12-14 09:45:41.196289 HST-1000 | 192.168.1.25 | $RXHRB,141218,044223,21.3096109675,N,-157.889830887,E,GATR,1,1*51
2018-12-14 09:45:42.100164 HST-1000 | 192.168.1.25 | $RXHRB,141218,044224,21.3096208783,N,-157.889816098,E,GATR,1,1*5E
2018-12-14 09:45:43.094192 HST-1000 | 192.168.1.25 | $RXHRB,141218,044225,21.3096277828,N,-157.889807587,E,GATR,1,1*52
2018-12-14 09:45:44.228514 HST-1000 | 192.168.1.25 | $RXHRB,141218,044226,21.3096358989,N,-157.88979503,E,GATR,1,1*6A
2018-12-14 09:45:45.388941 HST-1000 | 192.168.1.25 | $RXHRB,141218,044227,21.3096445981,N,-157.889784287,E,GATR,1,1*56
2018-12-14 09:45:46.190054 HST-1000 | 192.168.1.25 | $RXHRB,141218,044228,21.3096527141,N,-157.88977173,E,GATR,1,1*6B
2018-12-14 09:45:47.184855 HST-1000 | 192.168.1.25 | $RXHRB,141218,044229,21.3096596186,N,-157.889763219,E,GATR,1,1*56
2018-12-14 09:45:48.202443 HST-1000 | 192.168.1.25 | $RXHRB,141218,044230,21.3096662143,N,-157.889752476,E,GATR,1,1*52
2018-12-14 09:45:49.182042 HST-1000 | 192.168.1.25 | $RXHRB,141218,044231,21.3096722268,N,-157.889739919,E,GATR,1,1*55
2018-12-14 09:45:50.259596 HST-1000 | 192.168.1.25 | $RXHRB,141218,044232,21.3096767189,N,-157.889729176,E,GATR,1,1*5B
2018-12-14 09:45:51.211727 HST-1000 | 192.168.1.25 | $RXHRB,141218,044233,21.3096812111,N,-157.889718433,E,GATR,1,1*50
2018-12-14 09:45:52.188004 HST-1000 | 192.168.1.25 | $RXHRB,141218,044234,21.3096835996,N,-157.889707689,E,GATR,1,1*58
